489,654,El servir a buenos,SERVIR A BUENOS.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/12732,BNE_654_489_T-12732,,,
308,320,El sitio de Viena (segunda parte),"SEGVNDA PARTE DEL SITIO DE VIENA, Y CONQVISTA DE ESTRIGONIA,",,Biblioteca Nacional de España,T/55330/28,BNE_320_308_T-55330-28,Miguel Deslandes,1685,1680-1702
745,868,El socorro de los mantos,EL SOCORRO DE LOS MANTOS.,«DE DON CARLOS DE ARELLANO. »,Biblioteca Nacional de España,T/55283/6,BNE_868_745_T-55283-6,,,
846,853,El Tamorlán,EL GRAN TAMORLAN.,«DE D. GERONYMO DE VILLANVEVA.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.14,BNUE_853_846_CD-122-514-14,,,
404,441,El tejedor de Segovia (primera parte),EL TEXEDOR DE SEGOVIA.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55309/10,BNE_441_404_T-55309-10,,,
404,444,El tejedor de Segovia (primera parte),EL TEXEDOR DE SEGOVIA.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55308/18,BNE_444_404_T-55308-18,,,
404,448,El tejedor de Segovia (primera parte),EL TEXEDOR DE SEGOVIA.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55307/26,BNE_448_404_T-55307-26,,,
405,447,T/55330/6/2,EL TEXEDOR DE SEGOVIA.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55309/11,BNE_447_405_T-55309-11,,,
525,628,El traidor contra su sangre,"EL TRAYDOR CONTRA SU SANGRE, Y MUERTE DE LOS SIETE INFANTES DE LARA.",DE DON JUAN DE MATOS FRAGOSO.,Biblioteca Nacional de España,T/55278/18,BNE_628_525_T-55278-18,,,
780,927,El trato muda costumbre,EL TRATO MVDA COSTVMBRE.,«De Don Antonio de Mendoza.»,Biblioteca Nacional de España,T/55340/30,BNE_927_780_T-55340-30,,,
180,179,El valiente Diego de Camas,EL VALIENTE DIEGO DE CAMAS.,DE ANTONIO ENRIQVEZ GOMEZ.,Biblioteca Nacional de España,T/55324/29,BNE_179_180_T-55324-29,Pedro Gómez de Pastrana,1632-1638,1625-1649
419,472,El valiente don Rufino y robador de las damas,"EL VALIENTE D. RVFINO, Y ROBADOR DE LAS DAMAS.",COMPUESTA POR VN INGENIO DE SALAMANCA.,Biblioteca Nacional de España,T/55341/13,BNE_472_419_T-55341-13,,,
764,765,El valiente justiciero,EL VALIENTE JUSTICIERO.,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55276/2,BNE_765_764_T-55276-2,,,
786,721,El valiente negro en Flandes,EL VALIENTE NEGRO EN FLANDES.,«DE D. ANDRES DE CLARAMONTE»,Biblioteca Nacional de España,T/55273/2,BNE_721_786_T-55273-2,,,
786,834,El valiente negro en Flandes,EL VALIENTE NEGRO / EN FLANDES.,DE DON ANDRES DE CLARAMONTE.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.515.12,BNUE_834_786_CD-122-515-12,,,
791,987,El valiente Pantoja,EL VALIENTE PANTOJA.,«DE DON FERNANDO DE ZARATE.»,Biblioteca Nacional de España,T/55280/10,BNE_987_791_T-55280-10,,,
325,332,Elegir al enemigo,ELEGIR AL ENEMIGO.,De Don Agu$stín de Salazar y Torres.,Biblioteca Nacional de España,T/55331/12,BNE_332_325_T-55331-12,,,
709,705,Empezar a ser amigos,EMPEZAR A SER AMIGOS.,«Del Dotor Iuan Perez de Montalvan.»,Biblioteca Nacional de España,T/55281/8,BNE_705_709_T-55281-8,,,
765,667,"En el mayor imposible, nadie pierda la esperanza",EN EL MAYOR IMPOSSIBLE / nadie pierda la e$sperança.,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55276/4,BNE_667_765_T-55276-4,,,
765,668,"En el mayor imposible, nadie pierda la esperanza",EN EL MAYOR IMPOSSIBLE NADIE PIERDA LA ESPERANZA.,DE DON AGVSTIN MORETO.,Biblioteca Nacional de España,T/55276/17,BNE_668_765_T-55276-17,,,
300,310,En riesgos luce el amor,EN RIESGOS LVCE EL AMOR.,«DE LVIS DE BELMONTE.»,Biblioteca Nacional de España,T/55318/28,BNE_310_300_T-55318-28,,,
297,308,Enfermar con el remedio,"ENFERMAR CON EL REMEDIO,",DE TRES INGENIOS.,Biblioteca Nacional de España,T/55309/19,BNE_308_297_T-55309-19,,,
676,678,Engañar para reinar,ENGAÑAR PARA REYNAR,DE ANTONIO ENRIQVEZ.,Biblioteca Nacional de España,T/55322/19,BNE_678_676_T-55322-19,,,
676,734,Engañar para reinar,ENGAÑAR PARA REYNAR.,DE ANTONIO ENRIQVEZ GOMEZ.,Biblioteca Nacional de España,T/55322/18,BNE_734_676_T-55322-18,,,
639,582,Engañarse engañando,EL ENGAÑARSE ENGANANDO,DE D. GVILLEN DE CASTRO.,Biblioteca Nacional de España,T/55325/5 ,BNE_582_639_T-55325-5,,,
391,421,Enseñarse a ser buen rey,ENSEÑARSE A SER BVEN REY.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55309/5,BNE_421_391_T-55309-5,,,
383,405,Entre los sueltos caballos,ENTRE LOS SVELTOS CAVALLOS,DE ALVARO CUBILLO DE ARAGON.,Biblioteca Nacional de España,T/55312/11,BNE_405_383_T-55312-11,,,
681,547,Envidias vencen fortunas,EMBIDIAS VENCEN FORTVNAS.,DE D. CHRISTOVAL DE MONROY Y SILVA,Biblioteca Nacional de España,T/55339/19,BNE_547_681_T-55339-19,,,
681,549,Envidias vencen fortunas,EMBIDIAS VENCEN FORTVNAS.,"DE D. CHRISTOVAL DE MONROY, Y SILVA.",Biblioteca Nacional de España,T/55339/17,BNE_549_681_T-55339-17,,,
681,733,Envidias vencen fortunas,"EMBIDIAS VENCEN FORTVNAS,",DE D. CHRISTOVAL DE MONROY Y SILVA.,Biblioteca Nacional de España,T/55339/18,BNE_733_681_T-55339-18,,,
588,832,Errar principios de amor,ERRAR PRINCIPIOS DE AMOR.,DE DON PEDRO ROSETE NIÑO.,Biblioteca Nacional de España,T/55329/24,BNE_832_588_T-55329-24,,,
588,865,Errar principios de amor,ERRAR PRINCIPIOS DE AMOR.,DE DON PEDRO ROSETE NIÑO.,Biblioteca Nacional de España,T/55329/5,BNE_865_588_T-55329-5,,,
230,236,"Escarmientos del pecado, y fuerza del desengaño","ESCARMIENTOS DE EL PECADO, Y FVERZA DEL DESENGAÑO.",«DON CHRISTOVAL DE MONROY.»,Biblioteca Nacional de España,T/55339/34,BNE_236_230_T-55339-34,,,
509,713,Eurídice y Orfeo,"EURIDICE, Y ORFEO.",«DE DON ANTONIO DE SOLIS.»,Biblioteca Nacional de España,T/55330/2,BNE_713_509_T-55330-2,,,
68,67,Favores que hizo Dios al señor conde Fernán González,"FAVORES, QVE HIZO DIOS AL SEñOR CONDE FERNAN GONZALEZ",,Biblioteca Nacional de España,T/ 55323/19,BNE_67_68_T-55323-19,,,
810,800,Fieras afemina amor,FIERAS / AFEMINA AMOR.,,Biblioteca Nacional de España,T/24101,BNE_800_810_T-24101,Julián de Paredes,c. 1671,1646-1701
664,594,Fingir lo que puede ser,FINGIR LO QVE PVEDE SER.,«DE DON ROMAN MONTERO DE ESPINOSA.»,Biblioteca Nacional de España,T/55303/28,BNE_594_664_T-55303-28,,,
767,767,Fingir y amar,"FINGIR, Y AMAR.",«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55275/25,BNE_767_767_T-55275-25,,,
871,933,"Galán, valiente y discreto","GALAN, VALIENTE, Y DISCRETO.",DEL DOCTOR MIRA DE MESQVA.,Biblioteca Nacional de España,T/55274/10,BNE_933_871_T-55274-10,,,
871,934,"Galán, valiente y discreto","GALÁN, VALIENTE, Y DISCRETO.",DEL DOCTOR MIRA DE MESQVA.,Biblioteca Nacional de España,T/55274/14,BNE_934_871_T-55274-14,,,
708,638,Gravedad en Villaverde,«GRAVEDAD EN VILLAVERDE.»,DEL DOCTOR IVAN PEREZ / de Montalvan.,Biblioteca Nacional de España,T/55316/14,BNE_638_708_T-55316-14,,,
668,593,Guardar palabra a los santos,GVARDAR PALABRA A LOS SANTOS.,«DE DON SEBASTIAN DE OLIVARES.»,Biblioteca Nacional de España,T/55316/1,BNE_593_668_T-55316-1,,,
814,804,Ha de ser lo que Dios quiera,HA DE SER LO QVE DIOS QVIERE.,DEL DOCTOR FELIPE GODINEZ.,Biblioteca Nacional de España,T/55343/32,BNE_804_814_T-55343-32,Pedro Gómez de Pastrana,1632-1638,1625-1649
86,85,Hacer fineza el desaire,HACER FINEZA EL DESAIRE.,«DEL LICENCIADO DON DIEGO CALLEJA.»,Biblioteca Nacional de España,T/55295/5,BNE_85_86_T-55295-5,Viuda de Francisco Lorenzo de Hermosilla,,1728-1739
86,887,Hacer fineza el desaire,HAZER FINEZA EN EL DESAIRE.,Del Licenciado Don Diego de Calleja.,Biblioteca Nacional de España,T/55295/22,BNE_887_86_T-55295-22,,,
933,1096,Hacer remedio el dolor,HAZER REMEDIO EL DOLOR,"DE DON AGVSTIN MORETO, y de D. Gerònymo Cancer.",Biblioteca Nacional de España,T/55687,BNE_1096_933_T-55687,,,
922,1074,Hado y divisa de Leonido y Marfisa,"HADO Y DIVISA DE LEONIDO, Y DE MARFISA.",«DE D. PEDRO CALDERON DE LA BARCA.»,Biblioteca Nacional de España,T/14784/5,BNE_1074_922_T-14784-5,Lucas Antonio de Bedmar,c. 1701,1666-1723
217,214,"Haz bien, y guárdate","HAZ BIEN, Y GVARDATE.",«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55039/28,BNE_214_217_T-55039-28,,,
217,658,"Haz bien, y guárdate",LA CONFUSIÓN DE UN JARDIN,«DE DON AGUSTIN MORETO.»,Biblioteca Nacional de España,T/55275/28,BNE_658_217_T-55275-28,,,
932,1094,Héctor y Aquiles,"HECTOR, Y AQVILES.",DE DON CHRISTOVAL DE MONROY Y SILVA.,Biblioteca Nacional de España,T/1609,BNE_1094_932_T-1609,,,
848,855,Honor tiene leyes contra los reyes,HONOR TIENE LEYES CONTRA LOS REYES.,DE IVAN FRANCISCO DE VALLEjO / y Riquelme.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.16,BNUE_855_848_CD-122-514-16,,,
103,103,"Honra, confusión y amor","HONRA, CONFVSION, Y AMOR.",DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55310/9,BNE_103_103_T-55310-9,Francisco de Lyra,c. 1635,1611-1650
202,203,Huyendo vence el honor,HVYENDO VENCE EL HONOR.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55310/8,BNE_203_202_T-55310-8,,,
410,459,Júpiter y Ío. Los cielos premian desdenes,"JVPITER, Y YOO, LOS CIELOS PREMIAN DESDENES,","«DON MARCOS DE LA NVZA, Mendoza y Arellano, Liñan, y Aragon, Conde, y Señor de Clauijo, Vizconde de la Aldeguela, Señor de las Villas de Miraflores, Santiu$ste, & c. Gentil-Hombre de la Camara del Rey nue$stro $s»eñor, del Con$sejo de $su Mage$stad, en el Real de Hazienda.»",Biblioteca Nacional de España,T/23659,BNE_459_410_T-23659,Francisco Sanz,1699,1671-1710
220,219,La adúltera castigada,LA ADVLTERA CASTIGADA.,"DE DON ANTONIO COELLO,",Biblioteca Nacional de España,T/55320/28,BNE_219_220_T-55320-28,,,
872,1080,La adversa fortuna de don Bernardo de Cabrera,LA ADVERSA FORTVNA DE DON BERNARDO DE CABRERA.,LOPE DE VEGA CARPIO.,Biblioteca Nacional de España,R/14147/6,BNE_1080_872_R-14147-6,Manuel de Sande,,1627-1635
872,935,La adversa fortuna de don Bernardo de Cabrera,LA ADVERSA FORTVNA DE DON BERNARDO DE CABRERA.,Compue$sta por el Doctor Mira de Me$scua.,Biblioteca Nacional de España,T/55274/29,BNE_935_872_T-55274-29,,,
670,1052,La aurora del sol divino,LA AVRORA DEL SOL DIUINO.,DE FRANCISCO XIMENEZ SEDEÑO.,Biblioteca Nacional de España,T/55333/16,BNE_1052_670_T-55333-16,,,
670,1098,La aurora del sol divino,LA AVRORA DEL SOL DIVINO.,DE FRANCISCO XIMENEZ SEDEÑO. ,Biblioteca Nacional de España,T/55313/20,BNE_1098_670_T-55313-20,,,
670,590,La aurora del sol divino,LA AVRORA DE EL SOL DIVINO.,DE FRANCISCO XIMENEZ SEDENO.,Biblioteca Nacional de España,T/55313/18,BNE_590_670_T-55313-18,,,
823,819,La aurora en Copacabana,LA AVRORA / EN COPACAVANA.,DE D. PEDRO CALDERON DE LA BARCA,Biblioteca Nacional de España,R/11348/8,BNE_819_823_R-11348-8,Lucas Antonio de Bedmar,c. 1701,1666-1723
789,990,La Baltasara,LA BALTASARA,"LA PRIMERA IORNADA DE LVIS / VELEZ DE GVEVARA, LA SEGVNDA DE D. / ANTONIO COELLO. LA TERCERA DE / D. FRANCISCO DE ROXAS.",Biblioteca Nacional de España,T/55342/5,BNE_990_789_T-55342-5,,,
789,991,La Baltasara,"LA BALTASARA,",«LA PRIMERA IORNADA DE LVIS Velez de Gueuara. La $segunda de D. Antonio Coello. La tercera de D. Franci$sco de Roxas.»,Biblioteca Nacional de España,T/55342/6,BNE_991_789_T-55342-6,,,
393,1050,La banda y la flor,LA VANDA Y LA FLOR.,De Don Pedro Calderon.,Biblioteca Nacional de España,T/55307/16,BNE_1050_393_T-55307-16,,,
393,422,La banda y la flor,"LA VANDA, Y LA FLOR",«DE DON PEDRO CALDERÓN.»,Biblioteca Nacional de España,T/55307/17,BNE_422_393_T-55307-17,,,
720,607,"La bandolera de Italia, y enemiga de los hombres","LA VANDOLERA / DE ITALIA, / Y ENEMIGA DE LOS HOMBRES.",«DE UN INGENIO DE ESTA CORTE.»,Biblioteca Nacional de España,T/55317/8,BNE_607_720_T-55317-8,,,
720,610,"La bandolera de Italia, y enemiga de los hombres","LA VANDOLERA DE ITALIA, / Y ENEMIGA DE LOS HOMBRES.",«POR VN INGENIO DE ESTA CORTE.»,Biblioteca Nacional de España,T/55317/9,BNE_610_720_T-55317-9,,,
109,344,La Bárbara de los montes,La Barbara de los Montes.,"La primera jornada de Tomè de Miranda, y las dos de D. Pedro Calderon.",Biblioteca Nacional de España,T/55310/30,BNE_344_109_T-55310-30,,,
723,744,La batalla de Pavía y prisión del rey Francisco,"LA BATALLA DE PAVIA, y pri$sion del Rey Franci$sco.",DE DON CHRISTOVAL DE MONROY.,Biblioteca Nacional de España,T/55339/7,BNE_744_723_T-55339-7,,,
723,745,La batalla de Pavía y prisión del rey Francisco,"LA BATALLA DE PAUIA, Y PRISION DEL REY FRANCISCO.",«DE DON CHRISTOVAL DE MONROY.»,Biblioteca Nacional de España,T/55339/8,BNE_745_723_T-55339-8,,,
723,760,La batalla de Pavía y prisión del rey Francisco,"LA BATALLA DE PAVIA, y pri$sion del Rey Franci$sco.",DE DON CHRISTOVAL DE MONROY,Biblioteca Nacional de España,T/55339/38,BNE_760_723_T-55339-38,,,
209,209,La batalla de Sopetrán,LA BATALLA DE SOPETRAN.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55309/2,BNE_209_209_T-55309-2,Manuel de Sande,c. 1633,1627-1635
706,1054,La batalla del honor,LA BATLLLA DEL HONOR.,,Biblioteca Nacional de España,R/13857,BNE_1054_706_R-13857,,,
706,699,La batalla del honor,LA BATALLA DEL HONOR.,«DE DON FERNANDO DE ZARATE»,Biblioteca Nacional de España,T/15007/18,BNE_699_706_T-15007-18,,,
642,904,La bella Andrómeda,LA BELLA ANDROMEDA.,De Lope de Vega.,Biblioteca Nacional de España,T/19523,BNE_904_642_T-19523,,,
644,1029,La boba discreta,LA BOBA DISCRETA.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,R/21572/10,BNE_1029_644_R-21572-10,,,
644,776,La boba discreta,LA DAMA BOBA.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España, T/15003/20,BNE_776_644_T-15003-20,Juan Cabezas,1675 - 1679,1675-1681
587,796,La boba para los otros y discreta para sí,"LA BOBA PARA LOS OTROS, Y DISCRETA PARA SI.",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/55352/9,BNE_796_587_T-55352-9,Francisco de Lyra,c. 1635,1611-1650
587,797,La boba para los otros y discreta para sí,"DE LA BOBA PARA / LOS OTROS, Y DISCRETA / para ʃi",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/55358/12,BNE_797_587_T-55358-12,,,
587,798,La boba para los otros y discreta para sí,"LA BOBA / PARA LOS OTROS, / Y DISCRETA / PARA SI.",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/7588,BNE_798_587_T-7588,,,
587,824,La boba para los otros y discreta para sí,"LA BOBA PARA LOS OTROS, / Y DISCRETA PARA SI.",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,U/10043,BNE_824_587_U-10043,,,
418,467,La calumnia en los milagros,"LA CALVMNIA EN LOS MILAGROS,",DE LVYS ALVAREZ.,Biblioteca Nacional de España,T/55283/13,BNE_467_418_T-55283-13,,,
766,766,La cena del rey Baltasar,LA CENA DEL REL BALTASAR.,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55275/24,BNE_766_766_T-55275-24,,,
713,1097,La centinela de honor,LA CENTINELA DE HONOR.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55340/16,BNE_1097_713_T-55340-16,,,
713,701,La centinela de honor,LA CENTINELA DE HONOR.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55340/17,BNE_701_713_T-55340-17,,,
396,424,La codicia rompe el saco,LA CODICIA ROMPE EL SACO.,«DE DON PEDRO CALDERON / de la Barca.»,Biblioteca Nacional de España,T/55307/3,BNE_424_396_T-55307-3,,,
409,457,La competencia en los nobles y la discordia concordada,"LA COMPETENCIA EN LOS NOBLES, Y DISCORDIA CONCORDADA.",POR EL LICENCIADO IVAN DE Cuero y Mena.,Biblioteca Nacional de España,T/55293/11,BNE_457_409_T-55293-11,,,
782,1009,La condesa bandolera,LA CONDESA VANDOLERA,DEL M. TIRSO DE MOLINA.,Biblioteca Nacional de España,T/55286/10,BNE_1009_782_T-55286-10,,,
782,1010,La condesa bandolera,"LA CONDESA VANDOLERA,",«De el Mae$stro Tir$so de Molina.»,Biblioteca Nacional de España,T/55286/9,BNE_1010_782_T-55286-9,,,
782,1011,La condesa bandolera,LA CONDESA VANDOLERA.,«DEL M. TIRSO DE MOLINA.»,Biblioteca Nacional de España,T/55286/12,BNE_1011_782_T-55286-12,,,
782,1012,La condesa bandolera,LA CONDESA VANDOLERA.,«DEL M. TIRSO DE MOLINA.»,Biblioteca Nacional de España,T/55286/11,BNE_1012_782_T-55286-11,,,
866,925,La confusión de un retrato,LA CONFVSION DE VN RETRATO.,«DE DON FRANCISCO DE MEDINA. »,Biblioteca Nacional de España,T/55303/20,BNE_925_866_T-55303-20,,,
862,897,La conquista de las Malucas,CONQUISTA DE LAS MALUCAS.,«SU AUTOR D. MELCHOR FERNANDEZ DE LEON. »,Biblioteca Nacional de España,T/55326/3,BNE_897_862_T-55326-3,,,
386,407,La corona del agravio,LA CORONA DEL AGRAVIO.,DE ALVARO CVBILLO DE ARAGON.,Biblioteca Nacional de España,T/55312/16,BNE_407_386_T-55312-16,,,
749,870,La Corte en el valle,LA CORTE EN EL VALLE.,"«Por Don Franci$sco de Auellaneda, Don Iuan de Matos Frago$so, y Don Seba$stian de Villavicio$sa.»",Biblioteca Nacional de España,T/55282/22,BNE_870_749_T-55282-22,,,
442,494,La cruz en la sepultura,LA CRVZ EN LA SEPVLTVRA.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55307/7,BNE_494_442_T-55307-7,,,
442,496,La cruz en la sepultura,LA CRVZ EN LA SEPVLTVRA,«De Don Pedro Calderon.»,Biblioteca Nacional de España,T/55307/6,BNE_496_442_T-55307-6,,,
442,954,La cruz en la sepultura,LA CRVZ EN LA SEPVLTVRA.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55306/7,BNE_954_442_T-55306-7,,,
840,842,La dama duende,LA DAMA DVENDE.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.515.13,BNUE_842_840_CD-122-515-13,,,
880,957,La dama presidente,LA DAMA PRESIDENTE.,"DE DON FRANCISCO DE LEYBA REMIREZ DE / Arellano, natural de la Ciudad de Malaga.",Biblioteca Nacional de España,T/55297/5,BNE_957_880_T-55297-5,,,
73,72,La dama y galán fantasma,"LA DAMA, Y GALAN FANTASMA.",«De don Fernando de la Torre Farfan.»,Biblioteca Nacional de España,T/55292/24,BNE_72_73_T-55292-24,Simón Fajardo,1630-1640,1622-1650
796,928,La de los lindos cabellos,"LA DE LOS LINDOS CABELLOS, SANTA YNES.",DE DON ANTONIO DE MESA.,Biblioteca Nacional de España,T/55343/25,BNE_928_796_T-55343-25,,,
179,176,La desdicha venturosa,LA DESDICHA VENTVROSA,DE DIEGVO VAEZ ARTVS,Biblioteca Nacional de España,T/55299/32,BNE_176_179_T-55299-32,,,
808,791,La desdichada Estefanía,"LA DESDICHADA / ESTEFANIA,",De Lope de Vega Carpio.,Biblioteca Nacional de España,R/23136/9,BNE_791_808_R-23136-9,Simón Fajardo,1625-1630,1622-1650
683,746,La destrucción de Troya,LA DESTRVICION DE TROYA.,«De Don Chri$stoual de Monroy y Silva.»,Biblioteca Nacional de España,T/55339/14,BNE_746_683_T-55339-14,,,
683,747,La destrucción de Troya,LA DESTRVICION DE TROYA.,«DE DON CHRISTOVAL DE MONROY Y SILVA.»,Biblioteca Nacional de España,T/55339/12,BNE_747_683_T-55339-12,,,
683,761,La destrucción de Troya,LA DESTRVICION DE TROYA.,POR D. CHRISTOVAL DE MONROY Y SILVA.,Biblioteca Nacional de España,T/55339/15,BNE_761_683_T-55339-15,,,
149,146,La dicha del retraído,LA DICHA DEL RETRAYDO.,"DE DON PEDRO CALDERON,",Biblioteca Nacional de España,T/55305/16,BNE_146_149_T-55305-16,,,
895,1006,La doncella de labor,LA DONZELLA DE LABOR.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55281/5,BNE_1006_895_T-55281-5,,,
534,570,La esclava de su galán,LA ESCLAVA / DE SU GALAN.,«DE FREY LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/14970,BNE_570_534_T-14970,Viuda de Joseph de Orga,1765,1756-1772
690,738,La esmeralda del amor,LA ESMERALDA DEL AMOR.,«DE DON FRANCISCO DE ROXAS.»,Biblioteca Nacional de España,T/55329/25,BNE_738_690_T-55329-25,,,
399,426,La española de Florencia,LA ESPAñOLA DE FLORENCIA.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55308/19,BNE_426_399_T-55308-19,,,
535,563,La estrella de Sevilla,LA ESTRELLA DE SEVILLA.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/55353/6,BNE_563_535_T-55353-6,,,
793,757,"La fe no ha menester armas, venida del inglés a Cádiz","LA FE NO HA MEMETER ARMAS, VENIDA DEL INGLES A CADIZ.",«DE DON RODRIGO DE HERRERA»,Biblioteca Nacional de España, T/55332/30,BNE_757_793_T-55332-30,,,
102,102,"La flor de lis de Francia, y conquista del santo sepulcro por el rey San Luis","LA FLOR DE LIS DE FRANCIA. CONQVISTA DEL SANTO SEPVLCRO, POR EL S. REY LVYS.",DEL MAESTRO VALDIVIESO.,Biblioteca Nacional de España,T/55299/28,BNE_102_102_T-55299-28,,,
500,671,La fuerza de la ley,LA FVERZA DE LA LEY.,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55275/8,BNE_671_500_T-55275-8,,,
427,482,La gitanilla,LA GITANILLA.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55268/20,BNE_482_427_T-55268-20,,,
427,706,La gitanilla,LA GITANILLA DE MADRID.,«DE DON ANTONIO DE SOLIS.»,Biblioteca Nacional de España,T/55330/3,BNE_706_427_T-55330-3,Joseph Padrino,,1741-1779
473,519,La gran reina de Sabá,LA GRAN REYNA DE SABA.,"DE DON PEDRO CALDERON,",Biblioteca Nacional de España,T/55360/51,BNE_519_473_T-55360-51,,,
108,111,La gran torre del orbe,LA GRAN TORRE DEL ORBE.,«DE DON PEDRO ROSETE.»,Biblioteca Nacional de España,T/55329/4,BNE_111_108_T-55329-4,Juan Cabezas,1676-1679,1675-1681
537,565,La hermosa fea,LA HERMOSA FEA.,«DE FREY LOPE DE VEGA CARPIO»,Biblioteca Nacional de España,USOZ/10311,BNE_565_537_USOZ-10311,Joseph y Tomás de Orga,1772,1738-1809
829,827,La hija de Carlos V,LA HIjA DE CARLOS QVINTO.,DEL DOCTOR MIRA DE MESQVA.,Biblioteca Nacional de España,T/55274/6,BNE_827_829_T-55274-6,Pedro Gómez de Pastrana,1632-1638,1625-1649
829,937,La hija de Carlos V,LA HIJA DE CARLOS QVINTO.,«DEL DOCTOR MIRA DE MESQVA.»,Biblioteca Nacional de España,T/55274/5,BNE_937_829_T-55274-5,,,
641,901,La industria contra el poder,"INDUSTRIA CONTRA EL PODER, Y EL HONOR CONTRA LA FUERZA,",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/6405,BNE_901_641_T-6405,Alonso del Riego,,1700-1762
121,125,La Jerusalén libertada,"IERVSALEN LIBERTADA,",«DE ANTONIO ENRIQVEZ GOMEZ»,Biblioteca Nacional de España,T/55322/9,BNE_125_121_T-55322-9,,,
121,736,La Jerusalén libertada,JERVSALEN LIBERTADA.,«DE ANTONIO HENRIQUEZ GOMEZ.»,Biblioteca Nacional de España,T/55333/2,BNE_736_121_T-55333-2,,,
742,751,La joya de las montañas y verdadera historia de Santa Orosia,LA IOYA DE LAS MONTAÑAS / […] / Y VERDADERA HISTORIA / DE SANTA OROSIA,«Del Maeʃtro Tyrʃo de Molina»,Biblioteca Nacional de España,T/55288/15,BNE_751_742_T-55288-15,,,
52,57,La loca del cielo,LA LOCA DEL CIELO.,DE DON FRANCISCO DE ROXAS.,Biblioteca Nacional de España,T/55334/6,BNE_57_52_T-55334-6,Pedro Gómez de Pastrana,1632-1638,1625-1649
807,789,La locura cuerda,LA LOCVRA / CVERDA.,«POR DON IVAN DE SILVA CORREA.»,Biblioteca Nacional de España,R/23136/5,BNE_789_807_R-23136-5,Simón Fajardo,1625-1630,1622-1650
931,1093,La madrastra más honrada,LA MADRASTRA MAS HONRADA,DE LOPE DE VEGA CARPIO.,Biblioteca Nacional de España,T/55358/13,BNE_1093_931_T-55358-13,Francisco de Lyra,1632-1634,1611-1650
295,304,La manga de Sarracino,LA MANGA DE SARRACINO.,«DE ALVARO CVBILLO.»,Biblioteca Nacional de España,T/55313/2,BNE_304_295_T-55313-2,,,
295,306,La manga de Sarracino,"LA MANGA DE SARRACINO, Y BVEN TERMINO DE AMOR.",«De Aluaro de Cubillo»,Biblioteca Nacional de España,T/55312/8,BNE_306_295_T-55312-8,Simón Fajardo,1630-1640,1622-1650
387,415,La margarita del Tajo que dio nombre de Santarem,"LA MARGARITA DEL TAJO, QVE DIO NOMBRE A SANTAREN.",«Por Doña Angela de Azevedo. »,Biblioteca Nacional de España,T/55292/33,BNE_415_387_T-55292-33,,,
177,1058,La más verdadera copia del mejor original,LA MAS VERDADERA COPIA DEL MEIOR ORIGINAL.,DE DON IVAN SANZ MORENO.,Biblioteca Nacional de España,T/55331/14,BNE_1058_177_T-55331-14,,,
